ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2018,1601.4612,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2018,856.4086,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2018,1932.3562,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2018,808.1622,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2018,201.9566,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2018,915.5277,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2018,323.0608,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2018,743.423,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2018,191.0043,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2018,1103.602,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2018,1556.1495,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2018,1292.0519,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2018,390.8765,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2018,768.9902,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2018,36.4015,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2018,931.4498,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2018,670.8372,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_73,"Occupation (ISCO-08), 2 digit level: 73 - Handicraft and printing workers",2018,113.4369,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_74,"Occupation (ISCO-08), 2 digit level: 74 - Electrical and electronic trades workers",2018,243.9462,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2018,424.4665,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2018,716.2443,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2018,235.0491,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2018,1094.0851,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2018,1637.902,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2018,4.5875,U,Unreliable,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2018,621.3688,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_94,"Occupation (ISCO-08), 2 digit level: 94 - Food preparation assistants",2018,195.0594,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_95,"Occupation (ISCO-08), 2 digit level: 95 - Street and related sales and service workers",2018,15.8574,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_96,"Occupation (ISCO-08), 2 digit level: 96 - Refuse workers and other elementary workers",2018,184.5032,,,,,R1:2384,Repository: Eurostat special tabulation
FRA,France,BA:2260,FRA - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_X,"Occupation (ISCO-08), 2 digit level: Not elsewhere classified",2018,94.8735,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_TOTAL,"Occupation (ISCO-08), 2 digit level: Total",2015,31197.0955,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_01,"Occupation (ISCO-08), 2 digit level: 01 - Commissioned armed forces officers",2015,24.0448,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_02,"Occupation (ISCO-08), 2 digit level: 02 - Non-commissioned armed forces officers",2015,35.9607,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_03,"Occupation (ISCO-08), 2 digit level: 03 - Armed forces occupations, other ranks",2015,22.575,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_11,"Occupation (ISCO-08), 2 digit level: 11 - Chief executives, senior officials and legislators",2015,91.712,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_12,"Occupation (ISCO-08), 2 digit level: 12 - Administrative and commercial managers",2015,810.3782,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_13,"Occupation (ISCO-08), 2 digit level: 13 - Production and specialised services managers",2015,1281.5145,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_14,"Occupation (ISCO-08), 2 digit level: 14 - Hospitality, retail and other services managers",2015,1163.5565,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_21,"Occupation (ISCO-08), 2 digit level: 21 - Science and engineering professionals",2015,1177.7427,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_22,"Occupation (ISCO-08), 2 digit level: 22 - Health professionals",2015,1231.7468,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_23,"Occupation (ISCO-08), 2 digit level: 23 - Teaching professionals",2015,1473.731,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_24,"Occupation (ISCO-08), 2 digit level: 24 - Business and administration professionals",2015,1955.42,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_25,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,939.0213,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_26,"Occupation (ISCO-08), 2 digit level: 26 - Legal, social and cultural professionals",2015,882.6128,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2015,488.397,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2015,362.7858,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2015,1944.08,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2015,832.622,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2015,224.9257,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2015,241.713,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2015,1227.415,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2015,733.1767,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2015,898.0622,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2015,1239.5783,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2015,1967.7957,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2015,2075.218,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2015,502.3408,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2015,336.3372,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2015,26.118,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2015,1120.1685,,,,,R1:2384,Repository: Eurostat special tabulation
GBR,United Kingdom,BA:2247,GBR - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2015,719.9828,,,,,R1:2384,Repository: Eurostat special tabulation
